#S 	 T 	  n 	 l 	 m 
1.2779e+06 	  -0.0000e+00 	 0 	 0 	 0 
-2.0222e+03 	  -0.0000e+00 	 0 	 1 	 0 
-1.3212e+03 	  -1.0876e+02 	 0 	 1 	 1 
1.3127e+06 	  -0.0000e+00 	 0 	 2 	 0 
3.7020e+03 	  1.2393e+03 	 0 	 2 	 1 
-1.9510e+05 	  -1.1872e+03 	 0 	 2 	 2 
-9.3340e+03 	  -0.0000e+00 	 0 	 3 	 0 
9.6363e+03 	  -1.1084e+04 	 0 	 3 	 1 
1.2103e+03 	  6.6360e+03 	 0 	 3 	 2 
-4.6471e+03 	  -1.5316e+03 	 0 	 3 	 3 
4.1656e+06 	  -0.0000e+00 	 0 	 4 	 0 
4.0091e+04 	  -2.7315e+04 	 0 	 4 	 1 
-8.3926e+05 	  -2.6048e+04 	 0 	 4 	 2 
1.0325e+04 	  -2.0884e+03 	 0 	 4 	 3 
1.0481e+05 	  1.4442e+04 	 0 	 4 	 4 
-8.4816e+04 	  -0.0000e+00 	 0 	 5 	 0 
4.5672e+04 	  3.7233e+04 	 0 	 5 	 1 
-4.4774e+04 	  2.6451e+04 	 0 	 5 	 2 
3.7731e+04 	  -1.1117e+05 	 0 	 5 	 3 
5.6163e+04 	  5.0584e+04 	 0 	 5 	 4 
-7.6898e+04 	  4.1300e+04 	 0 	 5 	 5 
1.8787e+07 	  -0.0000e+00 	 0 	 6 	 0 
1.1106e+05 	  -2.0946e+04 	 0 	 6 	 1 
-4.6937e+06 	  -7.1459e+04 	 0 	 6 	 2 
1.5756e+05 	  7.8123e+04 	 0 	 6 	 3 
4.7946e+05 	  2.6628e+04 	 0 	 6 	 4 
5.6892e+04 	  1.0677e+05 	 0 	 6 	 5 
-1.0828e+05 	  -3.5157e+04 	 0 	 6 	 6 
-4.8081e+04 	  -0.0000e+00 	 0 	 7 	 0 
4.6332e+04 	  -7.0784e+04 	 0 	 7 	 1 
-3.0593e+05 	  -3.0268e+05 	 0 	 7 	 2 
3.3659e+05 	  -1.2473e+05 	 0 	 7 	 3 
3.3290e+05 	  -4.9030e+05 	 0 	 7 	 4 
2.2743e+05 	  1.1011e+05 	 0 	 7 	 5 
-6.5563e+05 	  3.3002e+05 	 0 	 7 	 6 
4.1564e+04 	  -2.8913e+05 	 0 	 7 	 7 
1.0133e+08 	  -0.0000e+00 	 0 	 8 	 0 
1.3045e+06 	  1.6049e+06 	 0 	 8 	 1 
-3.0842e+07 	  8.5065e+05 	 0 	 8 	 2 
2.3250e+06 	  -7.1490e+05 	 0 	 8 	 3 
5.6243e+06 	  2.3649e+05 	 0 	 8 	 4 
3.2277e+05 	  5.8790e+05 	 0 	 8 	 5 
3.5385e+04 	  5.8570e+05 	 0 	 8 	 6 
2.7482e+05 	  -5.4383e+05 	 0 	 8 	 7 
1.1782e+05 	  4.5061e+05 	 0 	 8 	 8 
-3.3801e+06 	  -0.0000e+00 	 0 	 9 	 0 
1.3294e+06 	  1.2886e+07 	 0 	 9 	 1 
-9.6258e+06 	  3.7854e+06 	 0 	 9 	 2 
1.9732e+06 	  5.8416e+06 	 0 	 9 	 3 
-4.7395e+06 	  5.4402e+06 	 0 	 9 	 4 
-1.6550e+06 	  2.9581e+06 	 0 	 9 	 5 
-1.3926e+06 	  5.2552e+06 	 0 	 9 	 6 
-2.1224e+06 	  -3.8169e+05 	 0 	 9 	 7 
9.5407e+05 	  -1.1762e+05 	 0 	 9 	 8 
7.2904e+06 	  4.0324e+06 	 0 	 9 	 9 
6.2678e+08 	  -0.0000e+00 	 0 	 10 	 0 
