#S 	 T 	  n 	 l 	 m 
2.4122e+06 	  -0.0000e+00 	 0 	 0 	 0 
3.6025e+02 	  -0.0000e+00 	 0 	 1 	 0 
1.0223e+03 	  -2.8853e+03 	 0 	 1 	 1 
-2.1104e+03 	  -0.0000e+00 	 0 	 2 	 0 
4.8737e+03 	  3.4708e+03 	 0 	 2 	 1 
-4.0313e+03 	  -1.7722e+03 	 0 	 2 	 2 
7.5509e+03 	  -0.0000e+00 	 0 	 3 	 0 
1.3677e+04 	  1.0728e+04 	 0 	 3 	 1 
-3.0165e+03 	  3.2687e+04 	 0 	 3 	 2 
-1.4007e+04 	  -2.1430e+04 	 0 	 3 	 3 
1.2613e+04 	  -0.0000e+00 	 0 	 4 	 0 
2.5242e+04 	  -2.7359e+04 	 0 	 4 	 1 
3.2818e+04 	  4.9404e+04 	 0 	 4 	 2 
5.5552e+04 	  -7.5616e+03 	 0 	 4 	 3 
4.4447e+03 	  3.3031e+04 	 0 	 4 	 4 
3.4630e+04 	  -0.0000e+00 	 0 	 5 	 0 
-1.6026e+05 	  1.0733e+05 	 0 	 5 	 1 
-2.5943e+04 	  2.7703e+04 	 0 	 5 	 2 
-2.6508e+02 	  -2.1904e+04 	 0 	 5 	 3 
2.6819e+05 	  2.6192e+05 	 0 	 5 	 4 
-2.0212e+05 	  6.8959e+04 	 0 	 5 	 5 
1.2849e+05 	  -0.0000e+00 	 0 	 6 	 0 
-1.2643e+05 	  1.1961e+05 	 0 	 6 	 1 
-3.0276e+05 	  -2.0516e+04 	 0 	 6 	 2 
-2.2350e+05 	  4.2503e+04 	 0 	 6 	 3 
3.1548e+05 	  2.3660e+05 	 0 	 6 	 4 
1.3576e+05 	  3.7903e+05 	 0 	 6 	 5 
1.7307e+05 	  2.1305e+05 	 0 	 6 	 6 
8.1629e+05 	  -0.0000e+00 	 0 	 7 	 0 
9.9140e+05 	  -1.5544e+06 	 0 	 7 	 1 
-1.0187e+06 	  8.6021e+05 	 0 	 7 	 2 
-1.0421e+06 	  -1.2658e+06 	 0 	 7 	 3 
6.5228e+05 	  -8.0011e+05 	 0 	 7 	 4 
1.6459e+06 	  -6.8465e+05 	 0 	 7 	 5 
-2.1275e+06 	  6.9233e+05 	 0 	 7 	 6 
-1.0695e+06 	  2.6757e+05 	 0 	 7 	 7 
3.2098e+06 	  -0.0000e+00 	 0 	 8 	 0 
-3.4872e+06 	  1.9720e+06 	 0 	 8 	 1 
2.3216e+06 	  -3.8945e+06 	 0 	 8 	 2 
-2.7326e+06 	  -8.3655e+05 	 0 	 8 	 3 
-1.8350e+06 	  3.5485e+05 	 0 	 8 	 4 
-3.0361e+06 	  -1.7505e+06 	 0 	 8 	 5 
1.4641e+06 	  3.5634e+04 	 0 	 8 	 6 
-2.7514e+06 	  1.1522e+06 	 0 	 8 	 7 
-1.4856e+04 	  3.2026e+06 	 0 	 8 	 8 
2.1912e+06 	  -0.0000e+00 	 0 	 9 	 0 
-6.7133e+06 	  7.1056e+06 	 0 	 9 	 1 
-7.2172e+06 	  -4.1557e+06 	 0 	 9 	 2 
7.8176e+06 	  3.7016e+05 	 0 	 9 	 3 
6.9378e+06 	  -1.3436e+07 	 0 	 9 	 4 
-7.4674e+06 	  8.5801e+06 	 0 	 9 	 5 
-5.2046e+06 	  -1.4183e+07 	 0 	 9 	 6 
5.8578e+06 	  2.5641e+07 	 0 	 9 	 7 
2.3491e+07 	  2.7071e+06 	 0 	 9 	 8 
8.0785e+06 	  -9.4486e+06 	 0 	 9 	 9 
-3.3896e+07 	  -0.0000e+00 	 0 	 10 	 0 
1.9191e+07 	  7.2312e+06 	 0 	 10 	 1 
5.8698e+07 	  4.5350e+07 	 0 	 10 	 2 
-6.9708e+06 	  7.8800e+06 	 0 	 10 	 3 
-4.5507e+07 	  -2.1449e+07 	 0 	 10 	 4 
4.5963e+07 	  6.1075e+07 	 0 	 10 	 5 
-2.0171e+07 	  -2.9350e+07 	 0 	 10 	 6 
6.7041e+07 	  -4.1752e+07 	 0 	 10 	 7 
-4.3731e+07 	  -2.2607e+07 	 0 	 10 	 8 
-2.7937e+07 	  -1.8182e+07 	 0 	 10 	 9 
-3.0463e+07 	  8.5979e+06 	 0 	 10 	 10 
-7.8774e+06 	  -0.0000e+00 	 0 	 11 	 0 
3.9994e+07 	  -1.8400e+08 	 0 	 11 	 1 
1.8886e+06 	  -1.7749e+07 	 0 	 11 	 2 
-6.3790e+07 	  4.7040e+07 	 0 	 11 	 3 
5.2753e+07 	  6.6487e+06 	 0 	 11 	 4 
1.1257e+08 	  -1.4543e+08 	 0 	 11 	 5 
5.9943e+07 	  -2.3216e+07 	 0 	 11 	 6 
8.6762e+07 	  -6.8707e+07 	 0 	 11 	 7 
6.7731e+07 	  -5.8721e+07 	 0 	 11 	 8 
-6.0240e+07 	  -1.9992e+08 	 0 	 11 	 9 
-5.6720e+06 	  1.4913e+08 	 0 	 11 	 10 
-4.1377e+07 	  -1.3522e+08 	 0 	 11 	 11 
-2.1497e+08 	  -0.0000e+00 	 0 	 12 	 0 
-1.4009e+08 	  -4.1121e+08 	 0 	 12 	 1 
-3.1220e+08 	  -6.2387e+07 	 0 	 12 	 2 
-1.1727e+08 	  8.2183e+07 	 0 	 12 	 3 
4.6534e+06 	  4.4183e+08 	 0 	 12 	 4 
7.5249e+08 	  8.1051e+08 	 0 	 12 	 5 
2.5185e+08 	  1.2829e+08 	 0 	 12 	 6 
8.3262e+08 	  8.2524e+07 	 0 	 12 	 7 
-4.1679e+08 	  -3.8738e+07 	 0 	 12 	 8 
-3.2842e+08 	  8.0894e+08 	 0 	 12 	 9 
4.2784e+07 	  2.4742e+08 	 0 	 12 	 10 
1.7157e+07 	  4.6508e+08 	 0 	 12 	 11 
3.4913e+08 	  -2.1592e+08 	 0 	 12 	 12 
-7.6084e+08 	  -0.0000e+00 	 0 	 13 	 0 
7.8288e+08 	  7.0647e+07 	 0 	 13 	 1 
-5.9829e+08 	  -1.4936e+09 	 0 	 13 	 2 
1.7263e+09 	  5.8081e+08 	 0 	 13 	 3 
8.3231e+08 	  1.7995e+08 	 0 	 13 	 4 
-7.0245e+08 	  -1.1032e+09 	 0 	 13 	 5 
2.2847e+09 	  2.0353e+09 	 0 	 13 	 6 
-7.8694e+08 	  -5.8558e+08 	 0 	 13 	 7 
-1.4873e+09 	  -1.4696e+09 	 0 	 13 	 8 
2.1618e+09 	  2.2662e+09 	 0 	 13 	 9 
-1.8201e+09 	  2.5501e+09 	 0 	 13 	 10 
1.7188e+08 	  -2.7725e+09 	 0 	 13 	 11 
2.0549e+09 	  3.8304e+08 	 0 	 13 	 12 
1.4229e+09 	  1.1038e+09 	 0 	 13 	 13 
1.4189e+09 	  -0.0000e+00 	 0 	 14 	 0 
-2.6145e+09 	  6.2550e+09 	 0 	 14 	 1 
-4.0506e+08 	  -7.6061e+09 	 0 	 14 	 2 
7.9958e+08 	  2.6740e+09 	 0 	 14 	 3 
-5.7041e+09 	  -5.4847e+09 	 0 	 14 	 4 
3.0189e+09 	  9.7412e+08 	 0 	 14 	 5 
-7.3687e+09 	  4.8812e+09 	 0 	 14 	 6 
3.7090e+08 	  4.5487e+09 	 0 	 14 	 7 
5.7117e+09 	  -3.9748e+09 	 0 	 14 	 8 
-1.6270e+09 	  7.1068e+08 	 0 	 14 	 9 
-4.2038e+09 	  4.5098e+09 	 0 	 14 	 10 
-2.2440e+09 	  1.0063e+10 	 0 	 14 	 11 
-2.9711e+09 	  -7.7503e+08 	 0 	 14 	 12 
3.4590e+08 	  -3.5493e+09 	 0 	 14 	 13 
2.6814e+09 	  -9.2920e+09 	 0 	 14 	 14 
4.0637e+09 	  -0.0000e+00 	 0 	 15 	 0 
9.8356e+09 	  1.0539e+10 	 0 	 15 	 1 
-2.1762e+10 	  8.2543e+09 	 0 	 15 	 2 
-1.3410e+10 	  4.6160e+10 	 0 	 15 	 3 
-6.3385e+09 	  -1.6033e+10 	 0 	 15 	 4 
4.3465e+10 	  2.2124e+10 	 0 	 15 	 5 
-2.2060e+10 	  -1.9153e+09 	 0 	 15 	 6 
-2.2872e+10 	  1.3912e+10 	 0 	 15 	 7 
1.0503e+10 	  -3.4713e+10 	 0 	 15 	 8 
1.7949e+10 	  2.0172e+10 	 0 	 15 	 9 
-1.0049e+10 	  -7.1023e+09 	 0 	 15 	 10 
2.7982e+09 	  -2.1185e+10 	 0 	 15 	 11 
-6.8400e+09 	  -4.4202e+09 	 0 	 15 	 12 
-1.0244e+09 	  8.1339e+09 	 0 	 15 	 13 
1.4938e+10 	  9.7832e+09 	 0 	 15 	 14 
-9.2797e+09 	  -1.3729e+10 	 0 	 15 	 15 
8.5660e+09 	  -0.0000e+00 	 0 	 16 	 0 
-3.4648e+10 	  -7.9526e+09 	 0 	 16 	 1 
3.3981e+10 	  -5.5445e+10 	 0 	 16 	 2 
1.2255e+10 	  1.0483e+11 	 0 	 16 	 3 
1.2574e+11 	  1.3848e+11 	 0 	 16 	 4 
1.2617e+11 	  9.5320e+10 	 0 	 16 	 5 
6.8952e+10 	  1.3354e+10 	 0 	 16 	 6 
-1.4577e+10 	  1.4371e+10 	 0 	 16 	 7 
